#class tools::histo::h1d
#title Ge counts
#dimension 1
#axis fixed 1400 0 1400
#annotation axis_x.title 
#bin_number 1402
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9888841,9.88884e+06,9.88884e+06,36.6809,24.7016
89,89,89,135.061,211.968
92,92,92,229.419,579.29
112,112,112,392.331,1383.73
101,101,101,449.928,2012.54
124,124,124,684.199,3785.76
114,114,114,742.169,4840.85
91,91,91,681.599,5113.25
87,87,87,744.111,6370.89
119,119,119,1130.79,10754.1
89,89,89,940.167,9938.72
110,110,110,1263.44,14519.9
99,99,99,1241.53,15577.3
108,108,108,1457.12,19667.4
117,117,117,1699.53,24697.1
121,121,121,1879.79,29213.2
123,123,123,2023.58,33301.6
98,98,98,1710.4,29860.5
93,93,93,1717.53,31726.2
103,103,103,2006.9,39110.8
110,110,110,2256.96,46318
103,103,103,2213.42,47573.5
104,104,104,2341.07,52705.9
100,100,100,2347.62,55121.9
106,106,106,2592.69,63424.5
100,100,100,2548.94,64979
109,109,109,2889.34,76599.3
105,105,105,2886.83,79377.2
101,101,101,2876.71,81945.6
113,113,113,3335.97,98494.2
109,109,109,3323.81,101365
117,117,117,3687.73,116243
107,107,107,3475.59,112904
103,103,103,3452.51,115735
112,112,112,3861.39,133137
118,118,118,4186.74,148559
112,112,112,4088.4,149250
108,108,108,4043.56,151401
119,119,119,4577.99,176127
95,95,95,3754.61,148398
97,97,97,3929.57,159199
99,99,99,4112.54,170847
107,107,107,4548.98,193404
102,102,102,4441.08,193374
111,111,111,4945.83,220380
114,114,114,5188.37,236143
118,118,118,5487.31,255186
119,119,119,5655.77,268814
118,118,118,5725.48,277817
120,120,120,5941.94,294231
114,114,114,5757.7,290808
114,114,114,5877.59,303045
127,127,127,6663.53,349637
129,129,129,6905.08,369623
127,127,127,6924.07,377513
117,117,117,6493.46,360395
164,164,164,9269.2,523907
110,110,110,6326.64,363885
120,120,120,7018.42,410495
145,145,145,8629.68,513609
166,166,166,10046.9,608094
155,155,155,9534.5,586508
160,160,160,9998.05,624769
145,145,145,9211.65,585216
176,176,176,11354.8,732581
158,158,158,10339.4,676617
175,175,175,11640.8,774351
163,163,163,11004.6,742962
191,191,191,13094.3,897711
189,189,189,13135.1,912880
178,178,178,12550.5,884937
181,181,181,12940.7,925220
181,181,181,13114.9,950291
173,173,173,12712.9,934228
173,173,173,12884,959544
188,188,188,14195.2,1.07184e+06
219,219,219,16753.1,1.28159e+06
196,196,196,15188.9,1.17707e+06
237,237,237,18600.9,1.45991e+06
217,217,217,17253,1.37175e+06
420,420,420,33918,2.73917e+06
274,274,274,22270.1,1.81009e+06
188,188,188,15501.2,1.27814e+06
160,160,160,13357.5,1.11515e+06
180,180,180,15205.3,1.28447e+06
169,169,169,14455.4,1.23646e+06
154,154,154,13320.6,1.15221e+06
180,180,180,15753.2,1.3787e+06
177,177,177,15671.1,1.3875e+06
181,181,181,16194.2,1.44893e+06
161,161,161,14572.4,1.31898e+06
176,176,176,16097.7,1.47238e+06
173,173,173,16006,1.48088e+06
215,215,215,20100.1,1.87915e+06
193,193,193,18234.4,1.72278e+06
175,175,175,16715.4,1.59661e+06
181,181,181,17467.6,1.68573e+06
181,181,181,17650.2,1.72117e+06
203,203,203,19992.6,1.969e+06
208,208,208,20694.5,2.05897e+06
229,229,229,23010.6,2.31219e+06
205,205,205,20814.2,2.11333e+06
220,220,220,22545.6,2.3105e+06
262,262,262,27121.1,2.80748e+06
243,243,243,25392.2,2.65338e+06
237,237,237,24997.9,2.63671e+06
256,256,256,27259.1,2.90258e+06
263,263,263,28272.1,3.03924e+06
286,286,286,31031.3,3.36696e+06
255,255,255,27931.5,3.0595e+06
274,274,274,30275.3,3.34526e+06
281,281,281,31328,3.49271e+06
293,293,293,32961,3.70797e+06
271,271,271,30762.5,3.49202e+06
290,290,290,33203,3.80154e+06
309,309,309,35692.2,4.1228e+06
296,296,296,34487.5,4.01822e+06
298,298,298,35025.6,4.11677e+06
260,260,260,30813.3,3.65179e+06
265,265,265,31670.3,3.78496e+06
267,267,267,32175.3,3.87737e+06
396,396,396,48173,5.86024e+06
1516,1516,1516,185042,2.25861e+07
177,177,177,21856.5,2.69893e+06
174,174,174,21662.5,2.69694e+06
204,204,204,25602,3.21308e+06
171,171,171,21629.8,2.73597e+06
183,183,183,23328.5,2.9739e+06
163,163,163,20947.3,2.69197e+06
158,158,158,20464.2,2.65055e+06
177,177,177,23099.1,3.01454e+06
172,172,172,22619.8,2.97476e+06
165,165,165,21864.8,2.8974e+06
158,158,158,21094.8,2.81641e+06
171,171,171,23000.5,3.09371e+06
159,159,159,21544.4,2.91926e+06
160,160,160,21841,2.98145e+06
175,175,175,24060.8,3.30815e+06
133,133,133,18420.5,2.55124e+06
172,172,172,23988.5,3.34564e+06
153,153,153,21498.1,3.02072e+06
141,141,141,19955.3,2.82423e+06
126,126,126,17956.7,2.55908e+06
165,165,165,23676.7,3.3975e+06
180,180,180,26003.8,3.75666e+06
151,151,151,21967.7,3.19591e+06
146,146,146,21388.1,3.13323e+06
170,170,170,25068,3.69651e+06
148,148,148,21976.2,3.2632e+06
163,163,163,24371.1,3.64389e+06
164,164,164,24687.4,3.71627e+06
164,164,164,24852.1,3.76604e+06
140,140,140,21345.6,3.25454e+06
170,170,170,26097.7,4.00643e+06
156,156,156,24102.4,3.72391e+06
148,148,148,23022.4,3.58131e+06
122,122,122,19096.1,2.98903e+06
161,161,161,25359.1,3.99431e+06
153,153,153,24250.3,3.84364e+06
161,161,161,25684.2,4.09738e+06
134,134,134,21510.1,3.45287e+06
152,152,152,24553.5,3.9663e+06
141,141,141,22915.2,3.72416e+06
148,148,148,24198.8,3.95665e+06
162,162,162,26647.1,4.38316e+06
144,144,144,23839.9,3.94684e+06
142,142,142,23637.1,3.93462e+06
142,142,142,23784.6,3.98387e+06
157,157,157,26451.8,4.45668e+06
155,155,155,26271,4.4527e+06
130,130,130,22161.4,3.77791e+06
145,145,145,24871.2,4.26605e+06
128,128,128,22083,3.80984e+06
143,143,143,24810.3,4.30457e+06
141,141,141,24609.1,4.29511e+06
130,130,130,22818.9,4.00541e+06
154,154,154,27185.2,4.79893e+06
137,137,137,24327.2,4.31982e+06
146,146,146,26061.5,4.65208e+06
147,147,147,26388.5,4.73712e+06
149,149,149,26886.8,4.85167e+06
117,117,117,21230.9,3.85258e+06
139,139,139,25371.3,4.63097e+06
120,120,120,22023.6,4.04201e+06
129,129,129,23797.4,4.39005e+06
130,130,130,24113.4,4.47276e+06
122,122,122,22752.3,4.24317e+06
150,150,150,28124.1,5.27312e+06
135,135,135,25449.8,4.79774e+06
130,130,130,24636.2,4.66881e+06
145,145,145,27623.6,5.2625e+06
134,134,134,25664.2,4.9153e+06
132,132,132,25407.1,4.89034e+06
140,140,140,27091.6,5.24254e+06
149,149,149,28982.5,5.63752e+06
160,160,160,31279.7,6.11515e+06
135,135,135,26531.7,5.2143e+06
128,128,128,25279.6,4.99265e+06
132,132,132,26201,5.2007e+06
131,131,131,26134.3,5.21376e+06
125,125,125,25067.9,5.02721e+06
117,117,117,23572,4.74907e+06
144,144,144,29157.2,5.90377e+06
138,138,138,28080.6,5.71392e+06
120,120,120,24548.7,5.02198e+06
130,130,130,26714.1,5.48957e+06
135,135,135,27879.4,5.7575e+06
142,142,142,29465.8,6.11435e+06
128,128,128,26688.1,5.56449e+06
129,129,129,27027.4,5.66266e+06
120,120,120,25260.8,5.31758e+06
143,143,143,30237.5,6.39377e+06
150,150,150,31881.3,6.77612e+06
109,109,109,23271.6,4.96852e+06
131,131,131,28091,6.02371e+06
133,133,133,28663.9,6.17759e+06
98,98,98,21214.3,4.59233e+06
119,119,119,25881,5.62878e+06
124,124,124,27094.6,5.92032e+06
151,151,151,33146.2,7.27596e+06
133,133,133,29327.6,6.46697e+06
107,107,107,23696.8,5.24802e+06
126,126,126,28031,6.23601e+06
130,130,130,29057.3,6.49483e+06
132,132,132,29634.8,6.6532e+06
129,129,129,29085.7,6.55797e+06
128,128,128,28988.2,6.565e+06
105,105,105,23889.7,5.43542e+06
98,98,98,22393.6,5.11709e+06
131,131,131,30067.8,6.90132e+06
104,104,104,23971.7,5.52544e+06
107,107,107,24765.6,5.7321e+06
127,127,127,29522.2,6.86271e+06
124,124,124,28949.6,6.75871e+06
116,116,116,27204.2,6.37992e+06
120,120,120,28258.8,6.65469e+06
110,110,110,26022.3,6.15601e+06
133,133,133,31589.9,7.50317e+06
128,128,128,30530.4,7.28209e+06
124,124,124,29695.2,7.11134e+06
122,122,122,29344.2,7.05807e+06
128,128,128,30907.3,7.46301e+06
132,132,132,32014.6,7.76467e+06
123,123,123,29948.4,7.29196e+06
133,133,133,32518.3,7.95068e+06
125,125,125,30690.3,7.53517e+06
146,146,146,35992.1,8.87283e+06
108,108,108,26725.8,6.6136e+06
113,113,113,28087,6.98124e+06
112,112,112,27944.2,6.97212e+06
123,123,123,30810.8,7.71792e+06
101,101,101,25402.5,6.38901e+06
133,133,133,33582.2,8.47946e+06
111,111,111,28140.4,7.13407e+06
111,111,111,28247.8,7.18865e+06
111,111,111,28359.7,7.24573e+06
125,125,125,32057.8,8.22164e+06
138,138,138,35531.9,9.14865e+06
110,110,110,28434.9,7.3504e+06
120,120,120,31141.1,8.08141e+06
119,119,119,30997.6,8.0744e+06
123,123,123,32168.6,8.41317e+06
108,108,108,28352.1,7.44298e+06
126,126,126,33202,8.749e+06
120,120,120,31739.6,8.39505e+06
136,136,136,36104.2,9.58466e+06
116,116,116,30911.4,8.23723e+06
120,120,120,32096,8.58465e+06
126,126,126,33830.7,9.08349e+06
130,130,130,35035.5,9.44219e+06
141,141,141,38143.4,1.03186e+07
125,125,125,33939.9,9.21536e+06
125,125,125,34059.3,9.28029e+06
119,119,119,32550.8,8.9038e+06
124,124,124,34039.3,9.34413e+06
117,117,117,32233.6,8.88042e+06
123,123,123,34011.1,9.40455e+06
113,113,113,31358.9,8.70252e+06
111,111,111,30918.1,8.61198e+06
107,107,107,29906.4,8.35882e+06
131,131,131,36743.3,1.03059e+07
144,144,144,40536.7,1.14113e+07
120,120,120,33904.7,9.57941e+06
134,134,134,37992.8,1.07721e+07
123,123,123,34995.8,9.95694e+06
120,120,120,34262.8,9.78285e+06
130,130,130,37245.9,1.06712e+07
127,127,127,36509.8,1.04958e+07
113,113,113,32604.8,9.40772e+06
134,134,134,38792.8,1.12304e+07
119,119,119,34572,1.00439e+07
128,128,128,37308.2,1.08743e+07
125,125,125,36564.9,1.06959e+07
116,116,116,34046.3,9.99269e+06
131,131,131,38580.3,1.13621e+07
131,131,131,38710.5,1.1439e+07
112,112,112,33211.9,9.84852e+06
122,122,122,36293.4,1.07968e+07
115,115,115,34326.1,1.02459e+07
141,141,141,42234.4,1.26507e+07
110,110,110,33052,9.93124e+06
131,131,131,39495.7,1.19078e+07
114,114,114,34491.9,1.04359e+07
145,145,145,44006.1,1.33554e+07
136,136,136,41417.2,1.26132e+07
126,126,126,38493.8,1.17601e+07
137,137,137,41986.7,1.28678e+07
131,131,131,40281.7,1.23864e+07
127,127,127,39178.7,1.20864e+07
144,144,144,44565.8,1.37924e+07
121,121,121,37568.8,1.16646e+07
143,143,143,44542.9,1.38746e+07
133,133,133,41568.4,1.2992e+07
138,138,138,43262.9,1.35629e+07
134,134,134,42143.7,1.32544e+07
111,111,111,35020.4,1.10489e+07
116,116,116,36717.1,1.1622e+07
108,108,108,34291.2,1.08878e+07
117,117,117,37267.7,1.18708e+07
116,116,116,37058.8,1.18393e+07
142,142,142,45514.4,1.45885e+07
147,147,147,47260.2,1.51941e+07
129,129,129,41605.6,1.34188e+07
143,143,143,46264.8,1.49681e+07
139,139,139,45104,1.46357e+07
129,129,129,41995.5,1.36715e+07
114,114,114,37221.2,1.21528e+07
129,129,129,42240.9,1.38317e+07
124,124,124,40738.2,1.33839e+07
113,113,113,37235.8,1.227e+07
129,129,129,42633.8,1.40903e+07
131,131,131,43428.5,1.43972e+07
133,133,133,44221.4,1.47033e+07
117,117,117,39018.5,1.30123e+07
